x,y,R,G,B
114,7,16,28,138
115,7,16,28,138
116,7,16,28,138
117,7,16,28,138
118,7,16,28,138
119,7,16,28,138
120,7,16,28,138
121,7,16,28,138
122,7,16,28,138
123,7,16,28,138
124,7,16,28,138
125,7,16,28,138
126,7,16,28,138
127,7,16,28,138
128,7,17,27,138
129,7,19,27,138
130,7,19,26,140
131,7,19,27,138
132,7,19,27,138
133,7,19,27,136
134,7,19,27,138
135,7,19,27,136
136,7,19,27,136
137,7,19,27,134
138,7,19,27,134
139,7,19,28,133
140,7,19,27,134
141,7,19,28,133
142,7,19,28,133
143,7,17,28,133
144,7,15,26,131
145,7,14,25,130
146,7,14,25,130
147,7,14,26,128
148,7,15,24,127
149,7,15,24,125
150,7,15,24,125
151,7,15,25,123
152,7,15,23,122
153,7,15,23,121
154,7,17,23,119
155,7,17,23,117
156,7,16,22,116
157,7,16,23,114
158,7,16,21,115
159,7,16,21,113
160,7,16,22,110
161,7,16,22,108
162,7,16,22,108
163,7,15,21,105
164,7,15,21,105
165,7,15,22,103
166,7,14,21,102
167,7,14,21,101
168,7,13,20,98
169,7,13,21,96
170,7,12,20,95
171,7,12,20,93
172,7,12,20,93
173,7,11,19,91
174,7,11,19,91
175,7,11,20,89
176,7,9,16,84
177,7,11,16,82
178,7,11,16,82
179,7,10,15,79
180,7,10,15,79
181,7,10,16,78
182,7,9,15,77
0,8,9,17,80
1,8,9,17,80
2,8,10,18,83
3,8,10,18,83
4,8,10,17,85
5,8,11,18,86
6,8,11,18,88
7,8,11,18,90
8,8,13,20,92
9,8,13,19,93
10,8,13,19,95
11,8,13,19,95
12,8,14,20,98
13,8,14,20,98
14,8,14,20,98
15,8,15,20,101
16,8,15,20,104
17,8,14,20,104
18,8,14,20,106
19,8,15,21,107
20,8,15,21,107
21,8,14,21,109
22,8,15,22,112
23,8,15,22,113
24,8,14,23,114
25,8,14,23,116
26,8,15,24,117
27,8,14,24,119
28,8,14,24,119
29,8,15,25,122
30,8,15,25,122
31,8,15,25,123
32,8,15,27,129
33,8,15,26,131
34,8,15,26,131
35,8,15,26,131
36,8,16,27,132
37,8,16,27,133
38,8,16,27,133
39,8,17,28,134
40,8,17,28,136
41,8,17,28,136
42,8,17,28,136
43,8,18,28,139
44,8,18,28,139
45,8,18,28,139
46,8,19,29,140
47,8,19,29,140
48,8,18,30,140
49,8,18,30,142
50,8,19,31,143
51,8,19,31,143
52,8,19,31,143
53,8,20,32,144
54,8,20,31,146
55,8,20,31,146
56,8,19,30,145
57,8,19,30,146
58,8,19,30,146
59,8,19,30,146
60,8,19,30,148
61,8,19,30,148
62,8,19,30,148
63,8,19,29,150
64,8,19,31,153
65,8,17,31,153
66,8,17,31,153
67,8,17,31,153
68,8,17,31,153
69,8,17,31,153
70,8,17,31,153
71,8,17,31,153
72,8,17,31,153
73,8,17,31,153
74,8,17,31,153
75,8,17,31,153
76,8,17,31,153
77,8,17,31,153
78,8,17,31,153
79,8,17,31,153
80,8,18,32,154
81,8,18,32,154
82,8,18,32,154
83,8,18,32,154
84,8,18,32,154
85,8,18,32,154
86,8,18,32,154
87,8,18,32,154
88,8,18,32,154
89,8,18,32,154
90,8,18,32,154
91,8,18,32,154
92,8,18,32,154
93,8,18,32,154
94,8,18,32,154
95,8,20,32,154
96,8,20,30,153
97,8,20,30,151
98,8,20,30,151
99,8,20,30,151
100,8,20,30,151
101,8,20,31,149
102,8,20,31,149
103,8,20,31,147
104,8,19,30,148
105,8,19,30,146
106,8,19,30,146
107,8,19,30,145
108,8,19,30,145
109,8,19,30,145
110,8,19,30,145
111,8,19,31,143
112,8,19,31,143
113,8,19,31,143
114,8,19,31,143
115,8,19,31,143
116,8,19,31,143
117,8,19,31,143
118,8,19,31,143
119,8,19,31,143
120,8,19,31,143
121,8,19,31,143
122,8,19,31,143
123,8,19,31,143
124,8,19,31,143
125,8,19,31,143
126,8,19,31,143
127,8,19,31,143
128,8,20,30,143
129,8,20,30,143
130,8,20,30,145
131,8,19,29,142
132,8,19,29,142
133,8,18,28,139
134,8,18,28,141
135,8,18,28,139
136,8,17,27,138
137,8,17,28,136
138,8,17,28,136
139,8,17,28,134
140,8,17,28,136
141,8,17,28,134
142,8,17,28,134
143,8,17,28,134
144,8,18,29,135
145,8,17,30,135
146,8,17,28,134
147,8,17,28,133
148,8,17,28,133
149,8,16,28,130
150,8,18,27,130
151,8,18,27,128
152,8,17,25,126
153,8,17,25,124
154,8,17,25,123
155,8,17,26,121
156,8,18,24,120
157,8,18,24,118
158,8,18,24,120
159,8,17,23,117
160,8,16,21,112
161,8,16,22,110
162,8,15,21,109
163,8,15,21,109
164,8,15,21,109
165,8,14,20,106
166,8,14,20,104
167,8,14,21,102
168,8,12,19,100
169,8,12,19,99
170,8,12,19,99
171,8,12,19,97
172,8,11,18,96
173,8,11,19,94
174,8,11,19,94
175,8,10,18,90
176,8,10,17,87
177,8,10,17,85
178,8,10,17,85
179,8,9,17,82
180,8,9,17,82
181,8,8,16,81
182,8,8,16,81
0,9,10,17,85
1,9,10,17,85
2,9,10,17,85
3,9,10,17,87
4,9,11,18,88
5,9,11,18,90
6,9,11,18,90
7,9,12,18,92
8,9,13,19,93
9,9,13,19,95
10,9,13,19,97
11,9,14,19,100
12,9,14,19,100
13,9,15,20,102
14,9,15,20,102
15,9,15,20,102
16,9,14,20,106
17,9,14,20,106
18,9,15,21,109
19,9,15,21,109
20,9,14,21,109
21,9,15,22,112
22,9,15,22,113
23,9,13,22,115
24,9,15,24,117
25,9,15,24,119
26,9,14,24,119
27,9,14,24,121
28,9,15,25,122
29,9,15,25,123
30,9,15,25,123
31,9,14,26,126
32,9,15,26,132
33,9,15,26,132
34,9,15,26,134
35,9,16,27,135
36,9,16,27,135
37,9,17,28,136
38,9,17,27,138
39,9,17,27,138
40,9,17,27,138
41,9,17,27,140
42,9,18,28,141
43,9,18,28,141
44,9,18,28,141
45,9,19,29,144
46,9,19,29,144
47,9,18,29,144
48,9,18,29,144
49,9,18,29,144
50,9,19,30,145
51,9,19,30,146
52,9,20,31,147
53,9,20,31,147
54,9,20,31,147
55,9,20,31,149
56,9,19,30,148
57,9,19,30,148
58,9,19,29,150
59,9,19,29,150
60,9,19,29,150
61,9,19,29,150
62,9,19,29,152
63,9,18,30,152
64,9,18,32,155
65,9,18,32,155
66,9,18,32,155
67,9,18,32,155
68,9,18,32,155
69,9,18,32,155
70,9,18,32,155
71,9,18,32,155
72,9,18,32,155
73,9,18,32,155
74,9,18,32,155
75,9,18,32,155
76,9,18,32,155
77,9,18,32,155
78,9,18,32,155
79,9,18,32,155
80,9,19,33,156
81,9,19,33,155
82,9,19,33,155
83,9,19,33,155
84,9,19,33,155
85,9,19,33,155
86,9,19,33,155
87,9,19,33,155
88,9,19,33,155
89,9,19,33,155
90,9,19,33,155
91,9,19,33,155
92,9,19,33,155
93,9,19,33,155
94,9,19,33,155
95,9,19,33,155
96,9,19,31,153
97,9,20,30,153
98,9,20,30,153
99,9,20,30,153
100,9,20,30,153
101,9,20,30,151
102,9,20,30,151
103,9,20,31,149
104,9,19,29,150
105,9,19,30,148
106,9,19,30,148
107,9,19,30,146
108,9,19,30,146
109,9,19,30,146
110,9,19,30,146
111,9,19,30,145
112,9,19,30,145
113,9,19,30,145
114,9,19,30,145
115,9,19,30,145
116,9,19,30,145
117,9,19,30,145
118,9,19,30,145
119,9,19,30,145
120,9,19,30,145
121,9,19,30,145
122,9,19,30,145
123,9,19,30,145
124,9,19,30,145
125,9,19,30,145
126,9,19,30,145
127,9,19,30,145
128,9,20,30,145
129,9,20,30,145
130,9,20,29,146
131,9,19,29,144
132,9,19,29,144
133,9,19,29,142
134,9,18,28,143
135,9,18,28,141
136,9,17,27,140
137,9,17,27,138
138,9,17,27,138
139,9,17,28,136
140,9,17,27,138
141,9,17,28,136
142,9,17,28,136
143,9,17,28,136
144,9,17,29,137
145,9,17,29,137
146,9,18,29,137
147,9,17,28,134
148,9,17,28,134
149,9,16,27,132
150,9,18,27,132
151,9,18,27,130
152,9,18,25,129
153,9,17,25,126
154,9,17,25,124
155,9,17,25,123
156,9,18,24,122
157,9,18,24,120
158,9,18,24,122
159,9,18,24,120
160,9,16,21,113
161,9,16,21,113
162,9,16,21,113
163,9,15,20,111
164,9,15,20,111
165,9,15,21,109
166,9,14,20,106
167,9,14,20,104
168,9,13,19,103
169,9,13,20,101
170,9,12,19,100
171,9,12,19,99
172,9,12,19,99
173,9,11,18,96
174,9,11,18,96
175,9,11,19,94
176,9,10,17,89
177,9,10,17,87
178,9,10,17,87
179,9,10,17,87
180,9,9,16,86
181,9,9,16,84
182,9,9,16,84
0,10,9,18,87
1,10,9,18,87
2,10,10,19,88
3,10,10,18,90
4,10,10,18,90
5,10,11,19,92
6,10,11,19,92
7,10,11,19,94
8,10,13,20,98
9,10,13,20,100
10,10,13,20,100
11,10,13,20,101
12,10,14,21,102
13,10,14,20,104
14,10,15,21,105
15,10,15,21,107
16,10,15,21,109
17,10,15,21,109
18,10,14,21,111
19,10,15,22,112
20,10,15,22,112
21,10,15,22,113
22,10,14,23,114
23,10,14,23,116
24,10,15,24,119
25,10,14,24,121
26,10,15,25,122
27,10,15,25,123
28,10,13,25,123
29,10,14,26,126
30,10,14,26,126
31,10,14,26,128
32,10,16,27,135
33,10,15,27,135
34,10,15,27,137
35,10,15,27,137
36,10,16,28,138
37,10,16,28,138
38,10,17,29,141
39,10,17,29,141
40,10,17,29,141
41,10,17,28,143
42,10,17,28,143
43,10,18,29,144
44,10,18,29,144
45,10,18,29,145
46,10,19,30,146
47,10,19,30,146
48,10,19,30,146
49,10,18,31,146
50,10,18,31,146
51,10,18,30,148
52,10,19,31,149
53,10,19,31,149
54,10,20,32,150
55,10,20,32,152
56,10,19,31,151
57,10,19,31,151
58,10,19,31,153
59,10,19,31,153
60,10,19,31,153
61,10,19,31,153
62,10,19,30,154
63,10,19,30,154
64,10,18,32,155
65,10,18,32,157
66,10,18,32,157
67,10,18,32,157
68,10,18,32,157
69,10,18,32,157
70,10,18,32,157
71,10,18,32,157
72,10,18,32,157
73,10,18,32,157
74,10,18,32,157
75,10,18,32,157
76,10,18,32,157
77,10,18,32,157
78,10,18,32,157
79,10,18,32,155
80,10,19,33,156
81,10,19,33,156
82,10,19,33,156
83,10,19,33,156
84,10,19,33,156
85,10,19,33,156
86,10,19,33,156
87,10,19,33,156
88,10,19,33,156
89,10,19,33,156
90,10,19,33,156
91,10,19,33,156
92,10,19,33,156
93,10,19,33,156
94,10,19,33,156
95,10,19,33,156
96,10,20,31,155
97,10,20,31,155
98,10,20,31,155
99,10,20,31,155
100,10,20,31,155
101,10,20,32,154
102,10,20,32,154
103,10,20,32,152
104,10,19,31,153
105,10,19,31,151
106,10,19,31,151
107,10,19,31,149
108,10,19,31,149
109,10,19,31,149
110,10,19,31,149
111,10,19,32,147
112,10,19,32,147
113,10,19,32,147
114,10,19,32,147
115,10,19,32,147
116,10,19,32,147
117,10,19,32,147
118,10,19,32,147
119,10,19,32,147
120,10,19,32,147
121,10,19,32,147
122,10,19,32,147
123,10,19,32,147
124,10,19,32,147
125,10,19,32,147
126,10,19,32,147
127,10,19,32,147
128,10,20,31,147
129,10,19,30,146
130,10,19,30,148
131,10,19,30,146
132,10,18,29,145
133,10,18,29,144
134,10,18,29,145
135,10,18,29,144
136,10,17,28,143
137,10,17,29,141
138,10,17,29,141
139,10,17,29,139
140,10,17,29,141
141,10,17,29,139
142,10,17,29,139
143,10,17,29,139
144,10,17,29,139
145,10,17,29,139
146,10,17,29,139
147,10,17,29,137
148,10,17,28,136
149,10,17,28,134
150,10,16,27,133
151,10,16,27,132
152,10,17,26,129
153,10,17,26,127
154,10,18,26,127
155,10,17,25,124
156,10,17,25,124
157,10,16,24,122
158,10,16,24,123
159,10,16,24,122
160,10,16,22,118
161,10,16,22,116
162,10,15,21,115
163,10,15,22,113
164,10,15,22,113
165,10,14,21,111
166,10,14,21,111
167,10,14,21,109
168,10,13,21,106
169,10,12,20,103
170,10,12,20,103
171,10,12,20,101
172,10,11,19,100
173,10,11,20,99
174,10,11,20,99
175,10,10,19,96
176,10,10,18,91
177,10,10,18,90
178,10,10,18,90
179,10,9,17,89
180,10,9,17,89
181,10,9,18,87
182,10,8,17,86
0,11,10,18,91
1,11,10,18,90
2,11,11,19,92
3,11,11,19,92
4,11,11,19,92
5,11,12,20,95
6,11,12,20,95
7,11,12,19,97
8,11,13,20,100
9,11,14,21,102
10,11,14,21,102
11,11,14,20,104
12,11,15,21,105
13,11,15,21,107
14,11,15,21,107
15,11,16,22,110
16,11,16,21,112
17,11,16,21,112
18,11,15,22,112
19,11,16,23,114
20,11,16,23,114
21,11,16,22,116
22,11,15,24,117
23,11,15,24,119
24,11,15,25,122
25,11,15,25,123
26,11,16,26,124
27,11,16,25,126
28,11,14,26,126
29,11,15,27,129
30,11,15,27,129
31,11,15,26,131
32,11,15,27,135
33,11,16,28,138
34,11,16,28,140
35,11,16,28,140
36,11,17,29,141
37,11,17,28,143
38,11,17,28,143
39,11,18,29,144
40,11,18,29,145
41,11,18,29,145
42,11,18,29,145
43,11,19,30,146
44,11,19,30,148
45,11,19,30,148
46,11,20,31,149
47,11,20,31,149
48,11,18,30,150
49,11,18,30,148
50,11,19,31,151
51,11,19,31,151
52,11,19,31,151
53,11,20,32,152
54,11,20,32,154
55,11,20,32,154
56,11,20,32,154
57,11,20,31,155
58,11,20,31,155
59,11,20,31,155
60,11,20,31,157
61,11,20,31,155
62,11,20,31,157
63,11,20,31,157
64,11,19,33,158
65,11,19,33,158
66,11,19,32,160
67,11,19,33,158
68,11,19,32,160
69,11,19,33,158
70,11,19,32,160
71,11,19,33,158
72,11,19,32,160
73,11,19,33,158
74,11,19,32,160
75,11,19,33,158
76,11,19,32,160
77,11,19,33,158
78,11,19,32,160
79,11,19,33,158
80,11,19,33,158
81,11,19,33,156
82,11,19,33,156
83,11,19,33,156
84,11,19,33,156
85,11,19,33,156
86,11,19,33,156
87,11,19,33,156
88,11,19,33,156
89,11,19,33,156
90,11,19,33,156
91,11,19,33,156
92,11,19,33,156
93,11,19,33,156
94,11,19,33,156
95,11,19,33,156
96,11,20,31,157
97,11,20,31,157
98,11,20,31,157
99,11,20,31,155
100,11,20,31,155
101,11,20,31,155
102,11,20,31,155
103,11,20,32,154
104,11,19,31,153
105,11,19,31,153
106,11,19,31,153
107,11,19,31,151
108,11,19,31,151
109,11,19,31,149
110,11,19,31,151
111,11,19,31,149
112,11,19,31,149
113,11,19,32,147
114,11,19,31,149
115,11,19,32,147
116,11,19,31,149
117,11,19,32,147
118,11,19,31,149
119,11,19,32,147
120,11,19,31,149
121,11,19,32,147
122,11,19,31,149
123,11,19,32,147
124,11,19,31,149
125,11,19,32,147
126,11,19,31,149
127,11,19,31,149
128,11,20,31,149
129,11,20,31,149
130,11,20,31,149
131,11,19,30,148
132,11,19,30,148
133,11,18,29,145
134,11,18,29,145
135,11,18,29,145
136,11,18,29,145
137,11,18,29,144
138,11,18,29,144
139,11,18,30,142
140,11,18,30,142
141,11,18,30,142
142,11,18,30,142
143,11,18,30,142
144,11,18,30,142
145,11,18,30,142
146,11,17,29,141
147,11,17,29,139
148,11,18,28,139
149,11,17,28,136
150,11,17,28,136
151,11,17,28,134
152,11,17,26,131
153,11,17,26,129
154,11,18,25,129
155,11,18,26,127
156,11,17,25,126
157,11,17,25,124
158,11,16,24,123
159,11,16,24,123
160,11,17,23,121
161,11,17,23,119
162,11,16,22,118
163,11,16,22,116
164,11,16,22,116
165,11,15,22,113
166,11,15,22,113
167,11,15,22,112
168,11,13,20,108
169,11,13,21,106
170,11,13,21,106
171,11,13,21,104
172,11,12,20,103
173,11,12,20,101
174,11,12,20,103
175,11,11,20,99
176,11,11,18,96
177,11,11,19,92
178,11,11,19,94
179,11,10,18,91
180,11,10,18,91
181,11,9,17,89
182,11,9,17,90
0,12,11,19,94
1,12,11,19,92
2,12,12,20,95
3,12,12,20,95
4,12,12,20,95
5,12,13,20,98
6,12,13,20,98
7,12,13,20,100
8,12,14,21,102
9,12,15,21,105
10,12,15,21,105
11,12,15,21,107
12,12,16,22,108
13,12,16,22,110
14,12,16,22,110
15,12,17,22,113
16,12,16,23,113
17,12,16,23,114
18,12,16,23,114
19,12,17,23,117
20,12,15,24,117
21,12,15,24,119
22,12,16,25,120
23,12,16,24,122
24,12,16,26,123
25,12,16,26,124
26,12,15,27,127
27,12,15,27,129
28,12,15,27,129
29,12,16,27,132
30,12,16,27,132
31,12,16,27,133
32,12,16,28,138
33,12,17,29,141
34,12,17,28,143
35,12,17,28,143
36,12,18,29,144
37,12,18,29,145
38,12,18,29,145
39,12,19,30,146
40,12,19,30,148
41,12,19,30,148
42,12,19,30,148
43,12,20,31,149
44,12,20,30,151
45,12,20,30,151
46,12,21,31,152
47,12,21,31,152
48,12,19,31,153
49,12,19,31,151
50,12,19,31,153
51,12,19,31,153
52,12,20,32,154
53,12,20,32,154
54,12,21,32,156
55,12,21,32,156
56,12,21,32,156
57,12,21,32,158
58,12,21,32,158
59,12,21,32,158
60,12,21,32,160
61,12,21,32,158
62,12,21,32,160
63,12,21,32,160
64,12,20,33,161
65,12,19,34,161
66,12,19,34,163
67,12,19,34,161
68,12,19,34,163
69,12,19,34,161
70,12,19,34,163
71,12,19,34,161
72,12,19,34,163
73,12,19,34,161
74,12,19,34,163
75,12,19,34,161
76,12,19,34,163
77,12,19,34,161
78,12,19,34,163
79,12,19,34,161
80,12,19,34,159
81,12,19,34,159
82,12,19,34,159
83,12,19,34,159
84,12,19,34,159
85,12,19,34,159
86,12,19,34,159
87,12,19,34,159
88,12,19,34,159
89,12,19,34,159
90,12,19,34,159
91,12,19,34,159
92,12,19,34,159
93,12,19,34,159
94,12,19,34,159
95,12,20,34,159
96,12,21,32,160
97,12,21,32,160
98,12,21,32,160
99,12,21,32,158
100,12,21,32,158
101,12,21,32,158
102,12,21,32,158
103,12,21,32,156
104,12,20,31,155
105,12,20,32,154
106,12,20,32,154
107,12,20,32,154
108,12,20,32,154
109,12,20,32,152
110,12,20,32,154
111,12,20,32,152
112,12,20,32,152
113,12,20,32,150
114,12,20,32,152
115,12,20,32,150
116,12,20,32,152
117,12,20,32,150
118,12,20,32,152
119,12,20,32,150
120,12,20,32,152
121,12,20,32,150
122,12,20,32,152
123,12,20,32,150
124,12,20,32,152
125,12,20,32,150
126,12,20,32,152
127,12,20,32,152
128,12,21,31,152
129,12,20,30,151
130,12,20,30,151
131,12,20,30,151
132,12,19,29,150
133,12,19,30,148
134,12,19,30,148
135,12,18,29,145
136,12,19,30,146
137,12,19,30,146
138,12,19,30,146
139,12,19,30,145
140,12,19,30,145
141,12,19,30,145
142,12,19,30,145
143,12,19,30,145
144,12,17,30,144
145,12,17,30,144
146,12,18,29,144
147,12,17,29,141
148,12,17,29,141
149,12,17,29,139
150,12,17,28,136
151,12,17,28,134
152,12,16,27,133
153,12,16,27,132
154,12,17,26,131
155,12,17,26,129
156,12,18,25,129
157,12,17,25,126
158,12,17,25,126
159,12,17,25,124
160,12,18,23,123
161,12,18,24,122
162,12,17,23,121
163,12,17,23,119
164,12,17,23,119
165,12,16,22,116
166,12,16,22,116
167,12,16,23,114
168,12,14,21,111
169,12,14,21,109
170,12,14,21,109
171,12,14,22,107
172,12,13,21,106
173,12,13,21,104
174,12,12,20,105
175,12,12,20,101
176,12,12,19,99
177,12,12,20,95
178,12,12,19,97
179,12,11,19,94
180,12,11,19,94
181,12,10,18,91
182,12,10,18,93
0,13,12,20,95
1,13,12,20,95
2,13,12,20,95
3,13,13,21,96
4,13,13,20,98
5,13,14,21,99
6,13,14,21,101
7,13,14,21,102
8,13,15,21,105
9,13,15,21,105
10,13,16,22,108
11,13,16,22,108
12,13,17,23,111
13,13,17,23,111
14,13,17,22,113
15,13,17,22,113
16,13,17,24,115
17,13,17,24,115
18,13,17,23,117
19,13,17,23,117
20,13,16,25,120
21,13,16,25,120
22,13,17,25,123
23,13,17,25,123
24,13,17,27,125
25,13,17,26,127
26,13,15,27,129
27,13,16,28,130
28,13,16,27,132
29,13,17,28,133
30,13,17,28,133
31,13,17,28,134
32,13,17,29,141
33,13,17,28,143
34,13,18,29,144
35,13,18,29,144
36,13,19,30,146
37,13,19,30,146
38,13,19,30,148
39,13,19,30,148
40,13,20,31,149
41,13,20,31,149
42,13,20,30,151
43,13,20,30,151
44,13,21,31,152
45,13,21,31,152
46,13,22,32,155
47,13,22,32,155
48,13,19,31,153
49,13,19,31,153
50,13,19,31,153
51,13,20,32,154
52,13,20,31,155
53,13,21,32,156
54,13,21,32,156
55,13,21,32,156
56,13,22,33,159
57,13,22,33,159
58,13,22,33,161
59,13,22,33,161
60,13,22,33,161
61,13,22,33,161
62,13,22,33,161
63,13,20,33,161
64,13,20,35,164
65,13,20,35,164
66,13,20,35,164
67,13,20,35,164
68,13,20,35,164
69,13,20,35,164
70,13,20,35,164
71,13,20,35,164
72,13,20,35,164
73,13,20,35,164
74,13,20,35,164
75,13,20,35,164
76,13,20,35,164
77,13,20,35,164
78,13,20,35,164
79,13,20,35,164
80,13,19,34,161
81,13,19,34,159
82,13,19,34,159
83,13,19,34,159
84,13,19,34,159
85,13,19,34,159
86,13,19,34,159
87,13,19,34,159
88,13,19,34,159
89,13,19,34,159
90,13,19,34,159
91,13,19,34,159
92,13,19,34,159
93,13,19,34,159
94,13,19,34,159
95,13,19,34,159
96,13,19,32,160
97,13,21,32,160
98,13,21,32,160
99,13,21,32,160
100,13,21,32,160
101,13,21,32,158
102,13,21,32,158
103,13,21,32,158
104,13,20,31,157
105,13,20,31,155
106,13,20,31,155
107,13,20,32,154
108,13,20,32,154
109,13,20,32,154
110,13,20,32,154
111,13,20,32,154
112,13,20,32,152
113,13,20,32,152
114,13,20,32,152
115,13,20,32,152
116,13,20,32,152
117,13,20,32,152
118,13,20,32,152
119,13,20,32,152
120,13,20,32,152
121,13,20,32,152
122,13,20,32,152
123,13,20,32,152
124,13,20,32,152
125,13,20,32,152
126,13,20,32,152
127,13,20,32,152
128,13,21,31,152
129,13,21,31,152
130,13,21,31,152
131,13,20,30,151
132,13,20,30,151
133,13,19,29,150
134,13,19,30,148
135,13,19,30,148
136,13,20,31,149
137,13,20,31,147
138,13,20,31,147
139,13,20,31,147
140,13,20,31,146
141,13,20,31,146
142,13,20,31,146
143,13,20,31,146
144,13,18,31,145
145,13,18,31,145
146,13,18,29,144
147,13,18,29,144
148,13,17,29,141
149,13,17,29,141
150,13,18,28,139
151,13,18,29,137
152,13,16,27,135
153,13,16,27,133
154,13,18,27,132
155,13,18,27,132
156,13,18,25,129
157,13,18,25,129
158,13,17,25,126
159,13,17,25,126
160,13,19,24,126
161,13,19,24,124
162,13,18,23,123
163,13,18,24,122
164,13,17,23,121
165,13,17,23,119
166,13,17,23,119
167,13,17,23,117
168,13,15,22,113
169,13,15,22,112
170,13,15,22,112
171,13,14,21,109
172,13,14,21,109
173,13,14,22,107
174,13,13,21,106
175,13,13,21,104
176,13,13,20,100
177,13,13,20,98
178,13,12,19,97
179,13,12,19,97
180,13,12,19,97
181,13,11,19,94
182,13,11,19,94
0,14,13,20,98
1,14,13,20,98
2,14,13,20,98
3,14,13,20,98
4,14,14,21,101
5,14,14,21,101
6,14,15,22,103
7,14,15,22,103
8,14,16,22,106
9,14,16,22,108
10,14,16,22,110
11,14,17,23,111
12,14,17,22,113
13,14,18,23,114
14,14,18,23,115
15,14,18,23,115
16,14,17,23,117
17,14,17,23,117
18,14,18,24,118
19,14,18,24,118
20,14,17,26,121
21,14,17,26,121
22,14,16,26,123
23,14,16,26,124
24,14,18,27,128
25,14,18,27,128
26,14,16,28,130
27,14,16,28,130
28,14,17,28,133
29,14,17,28,133
30,14,17,30,135
31,14,17,29,137
32,14,18,29,144
33,14,18,29,145
34,14,18,29,145
35,14,19,30,146
36,14,19,30,148
37,14,20,31,149
38,14,20,30,151
39,14,20,30,151
40,14,20,30,151
41,14,20,30,151
42,14,21,31,154
43,14,21,31,154
44,14,22,32,155
45,14,22,32,155
46,14,22,32,156
47,14,22,32,156
48,14,19,30,154
49,14,18,32,155
50,14,18,32,155
51,14,18,32,155
52,14,19,33,158
53,14,19,33,158
54,14,19,33,158
55,14,19,33,158
56,14,21,34,162
57,14,21,34,162
58,14,21,34,164
59,14,21,34,164
60,14,21,34,164
61,14,21,34,164
62,14,21,34,164
63,14,21,34,164
64,14,21,35,166
65,14,21,35,166
66,14,21,35,166
67,14,21,35,166
68,14,21,35,166
69,14,21,35,166
70,14,21,35,166
71,14,21,35,166
72,14,21,35,166
73,14,21,35,166
74,14,21,35,166
75,14,21,35,166
76,14,21,35,166
77,14,21,35,166
78,14,21,35,166
79,14,21,36,165
80,14,20,35,162
81,14,20,35,162
82,14,20,35,162
83,14,20,35,162
84,14,20,35,162
85,14,20,35,162
86,14,20,35,162
87,14,20,35,162
88,14,20,35,162
89,14,20,35,162
90,14,20,35,162
91,14,20,35,162
92,14,20,35,162
93,14,20,35,162
94,14,20,35,162
95,14,20,35,162
96,14,20,33,163
97,14,20,33,163
98,14,20,33,163
99,14,20,33,161
100,14,20,33,161
101,14,20,33,161
102,14,20,33,161
103,14,20,34,159
104,14,18,32,157
105,14,18,32,155
106,14,18,32,155
107,14,18,32,155
108,14,18,32,155
109,14,18,32,155
110,14,18,32,154
111,14,18,32,154
112,14,18,32,154
113,14,18,32,154
114,14,18,32,154
115,14,18,32,154
116,14,18,32,154
117,14,18,32,154
118,14,18,32,154
119,14,18,32,154
120,14,18,32,154
121,14,18,32,154
122,14,18,32,154
123,14,18,32,154
124,14,18,32,154
125,14,18,32,154
126,14,18,32,154
127,14,20,32,154
128,14,21,31,154
129,14,21,31,154
130,14,21,31,154
131,14,20,30,153
132,14,20,30,151
133,14,20,30,151
134,14,19,29,150
135,14,19,30,148
136,14,20,31,149
137,14,20,31,149
138,14,20,31,147
139,14,20,31,147
140,14,20,31,147
141,14,20,31,147
142,14,20,31,147
143,14,20,31,147
144,14,18,31,146
145,14,18,31,146
146,14,18,31,145
147,14,17,30,144
148,14,18,30,142
149,14,17,29,141
150,14,17,29,139
151,14,17,29,137
152,14,17,28,136
153,14,17,28,134
154,14,18,27,132
155,14,18,27,132
156,14,17,26,129
157,14,17,26,129
158,14,18,25,129
159,14,18,26,127
160,14,17,25,126
161,14,17,25,124
162,14,17,25,124
163,14,17,25,123
164,14,16,24,122
165,14,16,25,120
166,14,15,24,119
167,14,15,24,117
168,14,14,23,114
169,14,14,24,113
170,14,14,24,113
171,14,13,23,110
172,14,13,23,110
173,14,12,22,109
174,14,12,22,109
175,14,14,22,107
176,14,14,21,102
177,14,13,20,100
178,14,13,20,100
179,14,13,20,98
180,14,12,19,97
181,14,12,19,97
182,14,12,19,97
0,15,13,20,100
1,15,13,20,100
2,15,13,20,100
3,15,14,21,101
4,15,14,21,102
5,15,15,22,103
6,15,15,21,105
7,15,15,21,105
8,15,16,22,108
9,15,17,23,111
10,15,17,22,113
11,15,16,23,113
12,15,18,23,115
13,15,17,24,115
14,15,17,23,117
15,15,17,23,117
16,15,18,24,120
17,15,16,25,120
18,15,18,24,120
19,15,16,25,120
20,15,17,25,123
21,15,17,25,124
22,15,17,26,127
23,15,17,26,127
24,15,18,27,130
25,15,18,27,130
26,15,16,27,132
27,15,17,28,133
28,15,17,28,134
29,15,18,29,135
30,15,18,29,137
31,15,17,29,139
32,15,18,29,144
33,15,18,31,146
34,15,19,30,146
35,15,18,31,146
36,15,20,31,149
37,15,19,31,149
38,15,20,30,151
39,15,19,31,151
40,15,21,31,152
41,15,20,32,152
42,15,21,31,154
43,15,20,32,154
44,15,22,32,155
45,15,21,33,155
46,15,23,33,157
47,15,22,33,157
48,15,18,32,157
